fecha,turno,estacion_id,estacion_nombre,tiempo_planificado_min,tiempo_paradas_min,tiempo_operativo_min,velocidad_ideal_upm,unidades_producidas,unidades_defectuosas,unidades_buenas,dias_desde_mantencion,fecha_ultima_mantencion
2025-05-27,Mañana,EST-02,Prensado,480,37,443,8,3262,97,3165,3,2025-05-25
2025-05-27,Tarde,EST-02,Prensado,480,65,415,8,3104,88,3016,4,2025-05-25
2025-05-27,Noche,EST-02,Prensado,480,64,416,8,3026,107,2919,5,2025-05-25
2025-05-28,Mañana,EST-01,Aserrado,480,37,443,12,4517,84,4433,6,2025-05-25
2025-05-28,Tarde,EST-01,Aserrado,480,40,440,12,4692,197,4495,7,2025-05-25
2025-05-28,Noche,EST-01,Aserrado,480,0,480,12,5028,146,4882,8,2025-05-25
2025-05-28,Mañana,EST-02,Prensado,480,0,480,8,3458,94,3364,6,2025-05-25
2025-05-28,Tarde,EST-02,Prensado,480,0,480,8,3539,86,3453,7,2025-05-25
2025-05-28,Noche,EST-02,Prensado,480,0,480,8,3365,69,3296,8,2025-05-25
2025-05-29,Mañana,EST-01,Aserrado,480,0,480,12,4991,132,4859,9,2025-05-25
2025-05-29,Tarde,EST-01,Aserrado,480,73,407,12,4507,133,4374,10,2025-05-25
2025-05-29,Noche,EST-01,Aserrado,480,118,362,12,4057,114,3943,11,2025-05-25
2025-05-29,Mañana,EST-02,Prensado,480,0,480,8,3503,97,3406,9,2025-05-25
2025-05-29,Tarde,EST-02,Prensado,480,0,480,8,3091,62,3029,10,2025-05-25
2025-05-29,Noche,EST-02,Prensado,480,0,480,8,3413,97,3316,11,2025-05-25
2025-05-30,Mañana,EST-01,Aserrado,480,22,458,12,4981,180,4801,0,2025-05-29
2025-05-30,Tarde,EST-01,Aserrado,480,61,419,12,4799,182,4617,1,2025-05-29
2025-05-30,Noche,EST-01,Aserrado,480,133,347,12,3867,82,3785,2,2025-05-29
2025-05-30,Mañana,EST-02,Prensado,480,28,452,8,3227,105,3122,12,2025-05-25
2025-05-30,Tarde,EST-02,Prensado,480,18,462,8,3188,76,3112,13,2025-05-25
2025-05-30,Noche,EST-02,Prensado,480,0,480,8,3336,100,3236,14,2025-05-25
2025-05-31,Mañana,EST-01,Aserrado,480,0,480,12,5355,98,5257,3,2025-05-29
2025-05-31,Tarde,EST-01,Aserrado,480,0,480,12,5330,119,5211,4,2025-05-29
2025-05-31,Noche,EST-01,Aserrado,480,0,480,12,5457,133,5324,5,2025-05-29
2025-05-31,Mañana,EST-02,Prensado,480,0,480,8,3284,95,3189,15,2025-05-25
2025-05-31,Tarde,EST-02,Prensado,480,0,480,8,3311,95,3216,16,2025-05-25
2025-05-31,Noche,EST-02,Prensado,480,0,480,8,3216,82,3134,17,2025-05-25
2025-06-01,Mañana,EST-01,Aserrado,480,0,480,12,5337,110,5227,6,2025-05-29
2025-06-01,Tarde,EST-01,Aserrado,480,151,329,12,3334,111,3223,7,2025-05-29
2025-06-01,Noche,EST-01,Aserrado,480,0,480,12,5088,142,4946,8,2025-05-29
2025-06-01,Mañana,EST-02,Prensado,480,0,480,8,3555,91,3464,18,2025-05-25
2025-06-01,Tarde,EST-02,Prensado,480,78,402,8,2831,62,2769,19,2025-05-25
2025-06-01,Noche,EST-02,Prensado,480,0,480,8,3177,119,3058,20,2025-05-25
2025-06-02,Mañana,EST-01,Aserrado,480,53,427,12,4546,84,4462,0,2025-06-01
2025-06-02,Tarde,EST-01,Aserrado,480,41,439,12,4621,132,4489,1,2025-06-01
2025-06-02,Noche,EST-01,Aserrado,480,92,388,12,4421,128,4293,2,2025-06-01
2025-06-02,Mañana,EST-02,Prensado,480,0,480,8,3319,69,3250,21,2025-05-25
2025-06-02,Tarde,EST-02,Prensado,480,33,447,8,2805,102,2703,22,2025-05-25
2025-06-02,Noche,EST-02,Prensado,480,41,439,8,2953,72,2881,23,2025-05-25
2025-06-03,Mañana,EST-01,Aserrado,480,0,480,12,5073,74,4999,3,2025-06-01
2025-06-03,Tarde,EST-01,Aserrado,480,0,480,12,5320,125,5195,4,2025-06-01
2025-06-03,Noche,EST-01,Aserrado,480,0,480,12,5187,96,5091,5,2025-06-01
2025-06-03,Mañana,EST-02,Prensado,480,54,426,8,3048,111,2937,24,2025-05-25
2025-06-03,Tarde,EST-02,Prensado,480,0,480,8,3460,111,3349,25,2025-05-25
2025-06-03,Noche,EST-02,Prensado,480,0,480,8,3202,86,3116,26,2025-05-25
2025-06-04,Mañana,EST-01,Aserrado,480,0,480,12,5395,123,5272,6,2025-06-01
2025-06-04,Tarde,EST-01,Aserrado,480,0,480,12,5066,82,4984,7,2025-06-01
2025-06-04,Noche,EST-01,Aserrado,480,84,396,12,4186,140,4046,8,2025-06-01
2025-06-04,Mañana,EST-02,Prensado,480,0,480,8,3342,109,3233,27,2025-05-25
2025-06-04,Tarde,EST-02,Prensado,480,0,480,8,3299,105,3194,28,2025-05-25
2025-06-04,Noche,EST-02,Prensado,480,127,353,8,2306,78,2228,29,2025-05-25
2025-06-05,Mañana,EST-01,Aserrado,480,0,480,12,5190,157,5033,9,2025-06-01
2025-06-05,Tarde,EST-01,Aserrado,480,0,480,12,5161,152,5009,10,2025-06-01
2025-06-05,Noche,EST-01,Aserrado,480,118,362,12,3839,170,3669,11,2025-06-01
2025-06-05,Mañana,EST-02,Prensado,480,202,278,8,1841,48,1793,0,2025-06-04
2025-06-05,Tarde,EST-02,Prensado,480,32,448,8,3147,89,3058,1,2025-06-04
2025-06-05,Noche,EST-02,Prensado,480,80,400,8,2800,80,2720,2,2025-06-04
2025-06-06,Mañana,EST-01,Aserrado,480,85,395,12,3985,125,3860,12,2025-06-01
2025-06-06,Tarde,EST-01,Aserrado,480,0,480,12,5205,115,5090,13,2025-06-01
2025-06-06,Noche,EST-01,Aserrado,480,22,458,12,4956,173,4783,14,2025-06-01
2025-06-06,Mañana,EST-02,Prensado,480,50,430,8,3095,76,3019,3,2025-06-04
2025-06-06,Tarde,EST-02,Prensado,480,0,480,8,3348,56,3292,4,2025-06-04
2025-06-06,Noche,EST-02,Prensado,480,110,370,8,2746,75,2671,5,2025-06-04
2025-06-07,Mañana,EST-01,Aserrado,480,0,480,12,5417,166,5251,0,2025-06-06
2025-06-07,Tarde,EST-01,Aserrado,480,0,480,12,5056,139,4917,1,2025-06-06
2025-06-07,Noche,EST-01,Aserrado,480,99,381,12,4147,71,4076,2,2025-06-06
2025-06-07,Mañana,EST-02,Prensado,480,0,480,8,3629,75,3554,6,2025-06-04
2025-06-07,Tarde,EST-02,Prensado,480,0,480,8,3219,66,3153,7,2025-06-04
2025-06-07,Noche,EST-02,Prensado,480,15,465,8,3487,131,3356,8,2025-06-04
2025-06-08,Mañana,EST-01,Aserrado,480,0,480,12,5240,103,5137,3,2025-06-06
2025-06-08,Tarde,EST-01,Aserrado,480,0,480,12,5191,126,5065,4,2025-06-06
2025-06-08,Noche,EST-01,Aserrado,480,0,480,12,5400,127,5273,5,2025-06-06
2025-06-08,Mañana,EST-02,Prensado,480,0,480,8,3493,94,3399,9,2025-06-04
2025-06-08,Tarde,EST-02,Prensado,480,0,480,8,3276,64,3212,10,2025-06-04
2025-06-08,Noche,EST-02,Prensado,480,0,480,8,3345,90,3255,11,2025-06-04
2025-06-09,Mañana,EST-01,Aserrado,480,37,443,12,4807,121,4686,6,2025-06-06
2025-06-09,Tarde,EST-01,Aserrado,480,0,480,12,5300,82,5218,7,2025-06-06
2025-06-09,Noche,EST-01,Aserrado,480,70,410,12,4349,95,4254,8,2025-06-06
2025-06-09,Mañana,EST-02,Prensado,480,89,391,8,2776,89,2687,12,2025-06-04
2025-06-09,Tarde,EST-02,Prensado,480,27,453,8,3333,91,3242,13,2025-06-04
2025-06-09,Noche,EST-02,Prensado,480,42,438,8,3028,93,2935,14,2025-06-04
2025-06-10,Mañana,EST-01,Aserrado,480,20,460,12,5119,121,4998,9,2025-06-06
2025-06-10,Tarde,EST-01,Aserrado,480,98,382,12,4151,181,3970,10,2025-06-06
2025-06-10,Noche,EST-01,Aserrado,480,0,480,12,5009,165,4844,11,2025-06-06
2025-06-10,Mañana,EST-02,Prensado,480,0,480,8,3541,105,3436,15,2025-06-04
2025-06-10,Tarde,EST-02,Prensado,480,0,480,8,3459,90,3369,16,2025-06-04
2025-06-10,Noche,EST-02,Prensado,480,77,403,8,2834,98,2736,17,2025-06-04
2025-06-11,Mañana,EST-01,Aserrado,480,10,470,12,4878,147,4731,12,2025-06-06
2025-06-11,Tarde,EST-01,Aserrado,480,0,480,12,5131,167,4964,13,2025-06-06
2025-06-11,Noche,EST-01,Aserrado,480,0,480,12,4827,144,4683,14,2025-06-06
2025-06-11,Mañana,EST-02,Prensado,480,112,368,8,2758,69,2689,0,2025-06-10
2025-06-11,Tarde,EST-02,Prensado,480,38,442,8,3121,58,3063,1,2025-06-10
2025-06-11,Noche,EST-02,Prensado,480,57,423,8,3087,72,3015,2,2025-06-10
2025-06-12,Mañana,EST-01,Aserrado,480,77,403,12,4203,106,4097,15,2025-06-06
2025-06-12,Tarde,EST-01,Aserrado,480,0,480,12,5095,107,4988,16,2025-06-06
2025-06-12,Noche,EST-01,Aserrado,480,93,387,12,4114,178,3936,17,2025-06-06
2025-06-12,Mañana,EST-02,Prensado,480,0,480,8,3705,95,3610,3,2025-06-10
2025-06-12,Tarde,EST-02,Prensado,480,0,480,8,3512,69,3443,4,2025-06-10
2025-06-12,Noche,EST-02,Prensado,480,47,433,8,2992,94,2898,5,2025-06-10
2025-06-13,Mañana,EST-01,Aserrado,480,71,409,12,4315,165,4150,18,2025-06-06
2025-06-13,Tarde,EST-01,Aserrado,480,15,465,12,4849,206,4643,19,2025-06-06
2025-06-13,Noche,EST-01,Aserrado,480,91,389,12,4156,146,4010,20,2025-06-06
2025-06-13,Mañana,EST-02,Prensado,480,0,480,8,3559,96,3463,6,2025-06-10
2025-06-13,Tarde,EST-02,Prensado,480,0,480,8,3600,98,3502,7,2025-06-10
2025-06-13,Noche,EST-02,Prensado,480,124,356,8,2425,63,2362,8,2025-06-10
2025-06-14,Mañana,EST-01,Aserrado,480,0,480,12,4924,164,4760,21,2025-06-06
2025-06-14,Tarde,EST-01,Aserrado,480,35,445,12,4410,156,4254,22,2025-06-06
2025-06-14,Noche,EST-01,Aserrado,480,0,480,12,5104,203,4901,23,2025-06-06
2025-06-14,Mañana,EST-02,Prensado,480,26,454,8,2988,56,2932,9,2025-06-10
2025-06-14,Tarde,EST-02,Prensado,480,39,441,8,3037,68,2969,10,2025-06-10
2025-06-14,Noche,EST-02,Prensado,480,52,428,8,3180,96,3084,11,2025-06-10
2025-06-15,Mañana,EST-01,Aserrado,480,118,362,12,3613,126,3487,24,2025-06-06
2025-06-15,Tarde,EST-01,Aserrado,480,84,396,12,3870,114,3756,25,2025-06-06
2025-06-15,Noche,EST-01,Aserrado,480,162,318,12,3356,111,3245,26,2025-06-06
2025-06-15,Mañana,EST-02,Prensado,480,114,366,8,2513,62,2451,12,2025-06-10
2025-06-15,Tarde,EST-02,Prensado,480,0,480,8,3388,90,3298,13,2025-06-10
2025-06-15,Noche,EST-02,Prensado,480,75,405,8,2876,51,2825,14,2025-06-10
2025-06-16,Mañana,EST-01,Aserrado,480,39,441,12,4871,150,4721,0,2025-06-15
2025-06-16,Tarde,EST-01,Aserrado,480,27,453,12,4567,67,4500,1,2025-06-15
2025-06-16,Noche,EST-01,Aserrado,480,0,480,12,5186,82,5104,2,2025-06-15
2025-06-16,Mañana,EST-02,Prensado,480,0,480,8,3341,114,3227,15,2025-06-10
2025-06-16,Tarde,EST-02,Prensado,480,0,480,8,3425,92,3333,16,2025-06-10
2025-06-16,Noche,EST-02,Prensado,480,25,455,8,3221,101,3120,17,2025-06-10
2025-06-17,Mañana,EST-01,Aserrado,480,0,480,12,5068,112,4956,3,2025-06-15
2025-06-17,Tarde,EST-01,Aserrado,480,0,480,12,5150,145,5005,4,2025-06-15
2025-06-17,Noche,EST-01,Aserrado,480,51,429,12,4765,121,4644,5,2025-06-15
2025-06-17,Mañana,EST-02,Prensado,480,0,480,8,3109,69,3040,18,2025-06-10
2025-06-17,Tarde,EST-02,Prensado,480,82,398,8,2851,81,2770,19,2025-06-10
2025-06-17,Noche,EST-02,Prensado,480,66,414,8,2774,116,2658,20,2025-06-10
2025-06-18,Mañana,EST-01,Aserrado,480,0,480,12,5063,116,4947,6,2025-06-15
2025-06-18,Tarde,EST-01,Aserrado,480,80,400,12,4042,83,3959,7,2025-06-15
2025-06-18,Noche,EST-01,Aserrado,480,0,480,12,5320,81,5239,8,2025-06-15
2025-06-18,Mañana,EST-02,Prensado,480,0,480,8,3315,98,3217,21,2025-06-10
2025-06-18,Tarde,EST-02,Prensado,480,0,480,8,3241,97,3144,22,2025-06-10
2025-06-18,Noche,EST-02,Prensado,480,0,480,8,3154,64,3090,23,2025-06-10
2025-06-19,Mañana,EST-01,Aserrado,480,214,266,12,2900,83,2817,9,2025-06-15
2025-06-19,Tarde,EST-01,Aserrado,480,0,480,12,5127,68,5059,10,2025-06-15
2025-06-19,Noche,EST-01,Aserrado,480,32,448,12,4675,104,4571,11,2025-06-15
2025-06-19,Mañana,EST-02,Prensado,480,137,343,8,2195,97,2098,24,2025-06-10
2025-06-19,Tarde,EST-02,Prensado,480,58,422,8,2890,84,2806,25,2025-06-10
2025-06-19,Noche,EST-02,Prensado,480,82,398,8,2626,99,2527,26,2025-06-10
2025-06-20,Mañana,EST-01,Aserrado,480,0,480,12,5258,131,5127,12,2025-06-15
2025-06-20,Tarde,EST-01,Aserrado,480,76,404,12,4490,112,4378,13,2025-06-15
2025-06-20,Noche,EST-01,Aserrado,480,117,363,12,3752,100,3652,14,2025-06-15
2025-06-20,Mañana,EST-02,Prensado,480,0,480,8,3443,85,3358,0,2025-06-19
2025-06-20,Tarde,EST-02,Prensado,480,0,480,8,3612,70,3542,1,2025-06-19
2025-06-20,Noche,EST-02,Prensado,480,87,393,8,2824,80,2744,2,2025-06-19
2025-06-21,Mañana,EST-01,Aserrado,480,81,399,12,3974,179,3795,15,2025-06-15
2025-06-21,Tarde,EST-01,Aserrado,480,74,406,12,4219,97,4122,16,2025-06-15
2025-06-21,Noche,EST-01,Aserrado,480,99,381,12,3942,127,3815,17,2025-06-15
2025-06-21,Mañana,EST-02,Prensado,480,35,445,8,3323,107,3216,3,2025-06-19
2025-06-21,Tarde,EST-02,Prensado,480,0,480,8,3416,61,3355,4,2025-06-19
2025-06-21,Noche,EST-02,Prensado,480,39,441,8,3251,30,3221,5,2025-06-19
2025-06-22,Mañana,EST-01,Aserrado,480,0,480,12,4970,143,4827,18,2025-06-15
2025-06-22,Tarde,EST-01,Aserrado,480,70,410,12,4410,119,4291,19,2025-06-15
2025-06-22,Noche,EST-01,Aserrado,480,0,480,12,5151,157,4994,20,2025-06-15
2025-06-22,Mañana,EST-02,Prensado,480,0,480,8,3570,86,3484,6,2025-06-19
2025-06-22,Tarde,EST-02,Prensado,480,111,369,8,2639,46,2593,7,2025-06-19
2025-06-22,Noche,EST-02,Prensado,480,109,371,8,2521,51,2470,8,2025-06-19
2025-06-23,Mañana,EST-01,Aserrado,480,108,372,12,4071,78,3993,0,2025-06-22
2025-06-23,Tarde,EST-01,Aserrado,480,0,480,12,5249,99,5150,1,2025-06-22
2025-06-23,Noche,EST-01,Aserrado,480,0,480,12,5257,157,5100,2,2025-06-22
2025-06-23,Mañana,EST-02,Prensado,480,152,328,8,2278,83,2195,9,2025-06-19
2025-06-23,Tarde,EST-02,Prensado,480,0,480,8,3071,53,3018,10,2025-06-19
2025-06-23,Noche,EST-02,Prensado,480,80,400,8,2841,75,2766,11,2025-06-19
2025-06-24,Mañana,EST-01,Aserrado,480,24,456,12,4963,89,4874,3,2025-06-22
2025-06-24,Tarde,EST-01,Aserrado,480,91,389,12,4153,91,4062,4,2025-06-22
2025-06-24,Noche,EST-01,Aserrado,480,38,442,12,4680,98,4582,5,2025-06-22
2025-06-24,Mañana,EST-02,Prensado,480,38,442,8,3151,89,3062,12,2025-06-19
2025-06-24,Tarde,EST-02,Prensado,480,13,467,8,3383,105,3278,13,2025-06-19
2025-06-24,Noche,EST-02,Prensado,480,0,480,8,3345,49,3296,14,2025-06-19
2025-06-25,Mañana,EST-01,Aserrado,480,53,427,12,4535,83,4452,6,2025-06-22
2025-06-25,Tarde,EST-01,Aserrado,480,0,480,12,4978,149,4829,7,2025-06-22
2025-06-25,Noche,EST-01,Aserrado,480,0,480,12,5255,71,5184,8,2025-06-22
2025-06-25,Mañana,EST-02,Prensado,480,35,445,8,3083,82,3001,15,2025-06-19
2025-06-25,Tarde,EST-02,Prensado,480,0,480,8,3298,91,3207,16,2025-06-19
2025-06-25,Noche,EST-02,Prensado,480,38,442,8,2810,76,2734,17,2025-06-19
2025-06-26,Mañana,EST-01,Aserrado,480,98,382,12,4272,108,4164,9,2025-06-22
2025-06-26,Tarde,EST-01,Aserrado,480,0,480,12,5165,115,5050,10,2025-06-22
2025-06-26,Noche,EST-01,Aserrado,480,36,444,12,4952,125,4827,11,2025-06-22
2025-06-26,Mañana,EST-02,Prensado,480,96,384,8,2638,116,2522,18,2025-06-19
2025-06-26,Tarde,EST-02,Prensado,480,21,459,8,3198,91,3107,19,2025-06-19
2025-06-26,Noche,EST-02,Prensado,480,0,480,8,3371,95,3276,20,2025-06-19
2025-06-27,Mañana,EST-01,Aserrado,480,0,480,12,5294,105,5189,12,2025-06-22
2025-06-27,Tarde,EST-01,Aserrado,480,65,415,12,4471,140,4331,13,2025-06-22
2025-06-27,Noche,EST-01,Aserrado,480,84,396,12,4228,116,4112,14,2025-06-22
2025-06-27,Mañana,EST-02,Prensado,480,0,480,8,2974,100,2874,21,2025-06-19
2025-06-27,Tarde,EST-02,Prensado,480,28,452,8,3260,83,3177,22,2025-06-19
2025-06-27,Noche,EST-02,Prensado,480,0,480,8,3506,147,3359,23,2025-06-19
2025-06-28,Mañana,EST-01,Aserrado,480,0,480,12,5516,117,5399,0,2025-06-27
2025-06-28,Tarde,EST-01,Aserrado,480,22,458,12,5191,184,5007,1,2025-06-27
2025-06-28,Noche,EST-01,Aserrado,480,22,458,12,5372,67,5305,2,2025-06-27
2025-06-28,Mañana,EST-02,Prensado,480,0,480,8,3374,89,3285,24,2025-06-19
2025-06-28,Tarde,EST-02,Prensado,480,0,480,8,3225,92,3133,25,2025-06-19
2025-06-28,Noche,EST-02,Prensado,480,109,371,8,2498,91,2407,26,2025-06-19
2025-06-29,Mañana,EST-01,Aserrado,480,0,480,12,5257,153,5104,3,2025-06-27
2025-06-29,Tarde,EST-01,Aserrado,480,0,480,12,5337,117,5220,4,2025-06-27
2025-06-29,Noche,EST-01,Aserrado,480,0,480,12,4984,131,4853,5,2025-06-27
2025-06-29,Mañana,EST-02,Prensado,480,117,363,8,2606,61,2545,0,2025-06-28
2025-06-29,Tarde,EST-02,Prensado,480,94,386,8,2816,33,2783,1,2025-06-28
2025-06-29,Noche,EST-02,Prensado,480,0,480,8,3771,78,3693,2,2025-06-28
2025-06-30,Mañana,EST-01,Aserrado,480,0,480,12,5198,99,5099,6,2025-06-27
2025-06-30,Tarde,EST-01,Aserrado,480,0,480,12,5052,146,4906,7,2025-06-27
2025-06-30,Noche,EST-01,Aserrado,480,0,480,12,5145,137,5008,8,2025-06-27
2025-06-30,Mañana,EST-02,Prensado,480,20,460,8,3357,98,3259,3,2025-06-28
2025-06-30,Tarde,EST-02,Prensado,480,0,480,8,3441,47,3394,4,2025-06-28
2025-06-30,Noche,EST-02,Prensado,480,0,480,8,3297,108,3189,5,2025-06-28
